Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
43.6312499999998,343.673469387755,-17.1836734693878,-1.35140306122449
43.7124999999998,338.775510204082,-17.1836734693878,-1.39617346938776
43.7937499999998,338.775510204082,-16.4489795918367,-1.36632653061225
43.8749999999998,338.775510204082,-16.4489795918367,-1.33647959183673
43.9562499999998,338.775510204082,-17.1836734693878,-1.36632653061225
44.0374999999998,338.775510204082,-17.1836734693878,-1.39617346938776
44.1187499999998,333.877551020408,-17.1836734693878,-1.39617346938776
44.1999999999998,328.979591836735,-17.1836734693878,-1.39617346938776
44.2812499999998,328.979591836735,-17.5510204081633,-1.41109693877551
44.3624999999998,324.081632653061,-17.1836734693878,-1.41109693877551
44.4437499999998,319.183673469388,-17.1836734693878,-1.39617346938776
44.5249999999998,319.183673469388,-16.4489795918367,-1.36632653061225
44.6062499999998,314.285714285714,-15.7142857142857,-1.30663265306122
44.6874999999998,304.489795918367,-15.3469387755102,-1.26186224489796
44.7687499999998,304.489795918367,-15.3469387755102,-1.2469387755102
44.8499999999997,304.489795918367,-14.6122448979592,-1.21709183673469
44.9312499999997,299.591836734694,-13.1428571428571,-1.12755102040816
45.0124999999997,294.693877551021,-13.1428571428571,-1.06785714285714
45.0937499999997,289.795918367347,-13.5102040816327,-1.0827806122449
45.1749999999997,284.897959183674,-13.1428571428571,-1.0827806122449
45.2562499999997,280,-13.1428571428571,-1.06785714285714
45.3374999999997,275.102040816327,-13.1428571428571,-1.06785714285714
45.4187499999997,275.102040816327,-14.6122448979592,-1.12755102040816
45.4999999999997,275.102040816327,-14.6122448979592,-1.18724489795918
45.5812499999997,270.204081632653,-14.6122448979592,-1.18724489795918
45.6624999999997,270.204081632653,-15.3469387755102,-1.21709183673469
45.7437499999997,270.204081632653,-15.7142857142857,-1.26186224489796
45.8249999999997,265.30612244898,-16.4489795918367,-1.30663265306122
45.9062499999997,265.30612244898,-16.4489795918367,-1.33647959183673
45.9874999999997,265.30612244898,-18.2857142857143,-1.41109693877551
46.0687499999997,265.30612244898,-19.0204081632653,-1.5155612244898
46.1499999999997,255.510204081633,-19.0204081632653,-1.54540816326531
46.2312499999997,250.612244897959,-19.0204081632653,-1.54540816326531
46.3124999999997,245.714285714286,-19.7551020408163,-1.57525510204082
46.3937499999997,245.714285714286,-19.7551020408163,-1.60510204081633
46.4749999999997,245.714285714286,-19.0204081632653,-1.57525510204082
46.5562499999997,240.816326530612,-19.0204081632653,-1.54540816326531
46.6374999999997,240.816326530612,-18.2857142857143,-1.5155612244898
46.7187499999997,240.816326530612,-17.5510204081633,-1.45586734693878
46.7999999999997,235.918367346939,-17.1836734693878,-1.41109693877551
46.8812499999997,235.918367346939,-16.4489795918367,-1.36632653061225
46.9624999999997,235.918367346939,-15.3469387755102,-1.29170918367347
47.0437499999997,231.020408163265,-15.3469387755102,-1.2469387755102
47.1249999999997,231.020408163265,-15.3469387755102,-1.2469387755102
47.2062499999997,226.122448979592,-15.3469387755102,-1.2469387755102
47.2874999999997,226.122448979592,-14.6122448979592,-1.21709183673469
47.3687499999997,221.224489795918,-14.6122448979592,-1.18724489795918
47.4499999999997,216.326530612245,-14.6122448979592,-1.18724489795918
47.5312499999997,211.428571428571,-14.6122448979592,-1.18724489795918
47.6124999999997,211.428571428571,-15.3469387755102,-1.21709183673469
47.6937499999996,206.530612244898,-14.6122448979592,-1.21709183673469
47.7749999999996,201.632653061225,-14.6122448979592,-1.18724489795918
47.8562499999996,196.734693877551,-14.6122448979592,-1.18724489795918
47.9374999999996,191.836734693877,-14.6122448979592,-1.18724489795918
48.0187499999996,191.836734693877,-14.6122448979592,-1.18724489795918
48.0999999999996,191.836734693877,-15.3469387755102,-1.21709183673469
48.1812499999996,191.836734693877,-14.6122448979592,-1.21709183673469
48.2624999999996,191.836734693877,-14.6122448979592,-1.18724489795918
48.3437499999996,186.938775510204,-15.3469387755102,-1.21709183673469
48.4249999999996,182.040816326531,-15.3469387755102,-1.2469387755102
48.5062499999996,177.142857142857,-15.3469387755102,-1.2469387755102
48.5874999999996,172.244897959184,-15.3469387755102,-1.2469387755102
48.6687499999996,172.244897959184,-15.3469387755102,-1.2469387755102
48.7499999999996,162.448979591837,-15.3469387755102,-1.2469387755102
48.8312499999996,157.551020408163,-17.5510204081633,-1.33647959183673
48.9124999999996,162.448979591837,-18.6530612244898,-1.47079081632653
48.9937499999996,157.551020408163,-18.2857142857143,-1.50063775510204
49.0749999999996,152.65306122449,-17.9183673469388,-1.47079081632653
49.1562499999996,142.857142857143,-16.4489795918367,-1.39617346938775
49.2374999999996,142.857142857143,-16.4489795918367,-1.33647959183673
