Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
37.8625,534.693877551021,-14.2448979591837,4.52119309262155
37.94375,534.693877551021,-13.5102040816327,9.04238618524306
38.025,534.693877551021,-13.5102040816327,0
38.10625,529.795918367347,-13.5102040816327,0
38.1875,524.897959183673,-13.5102040816327,0
38.26875,529.795918367347,-14.2448979591837,-9.04238618524306
38.35,529.795918367347,-15.3469387755102,-13.5635792778646
38.43125,524.897959183673,-14.6122448979592,9.04238618524306
38.5125,520,-14.6122448979592,0
38.59375,520,-14.6122448979592,0
38.675,520,-15.3469387755102,-9.04238618524306
38.75625,510.204081632653,-14.6122448979592,9.04238618524306
38.8375,510.204081632653,-14.6122448979592,0
38.91875,505.30612244898,-14.6122448979592,0
39,495.510204081633,-15.3469387755102,-9.04238618524306
39.08125,495.510204081633,-16.0816326530612,-9.04238618524306
39.1624999999999,490.612244897959,-15.3469387755102,9.04238618524306
39.2437499999999,490.612244897959,-15.3469387755102,0
39.3249999999999,485.714285714286,-14.6122448979592,9.04238618524306
39.4062499999999,485.714285714286,-14.6122448979592,0
39.4874999999999,480.816326530612,-14.6122448979592,0
39.5687499999999,480.816326530612,-14.6122448979592,0
39.6499999999999,480.816326530612,-14.6122448979592,0
39.7312499999999,480.816326530612,-15.3469387755102,-9.04238618524306
39.8124999999999,475.918367346939,-15.3469387755102,0
39.8937499999999,475.918367346939,-16.4489795918367,-13.5635792778646
39.9749999999999,471.020408163265,-17.1836734693878,-9.04238618524429
40.0562499999999,466.122448979592,-17.1836734693878,0
40.1374999999999,461.224489795918,-17.1836734693878,0
40.2187499999999,456.326530612245,-17.1836734693878,0
40.2999999999999,456.326530612245,-17.1836734693878,0
40.3812499999999,451.428571428572,-18.2857142857143,-13.5635792778646
40.4624999999999,446.530612244898,-18.2857142857143,0
40.5437499999999,446.530612244898,-17.5510204081633,9.04238618524306
40.6249999999999,446.530612244898,-15.7142857142857,22.6059654631089
40.7062499999999,446.530612244898,-15.3469387755102,4.52119309262153
40.7874999999999,441.632653061224,-15.3469387755102,0
40.8687499999999,441.632653061224,-15.3469387755102,0
40.9499999999999,441.632653061224,-15.3469387755102,0
41.0312499999999,436.734693877551,-15.3469387755102,0
41.1124999999999,436.734693877551,-15.3469387755102,0
41.1937499999999,436.734693877551,-15.3469387755102,0
41.2749999999999,426.938775510204,-15.3469387755102,0
41.3562499999999,422.040816326531,-15.3469387755102,0
41.4374999999999,417.142857142857,-15.3469387755102,0
41.5187499999999,417.142857142857,-14.2448979591837,13.5635792778646
41.5999999999999,417.142857142857,-15.3469387755102,-13.5635792778646
41.6812499999999,412.244897959184,-15.7142857142857,-4.52119309262153
41.7624999999999,412.244897959184,-16.4489795918367,-9.04238618524309
41.8437499999999,407.34693877551,-16.0816326530612,4.52119309262155
41.9249999999999,402.448979591837,-15.3469387755102,9.04238618524306
42.0062499999998,402.448979591837,-15.3469387755102,0
42.0874999999998,397.551020408163,-14.6122448979592,9.04238618524306
42.1687499999998,397.551020408163,-14.6122448979592,0
42.2499999999998,397.551020408163,-14.6122448979592,0
42.3312499999998,392.65306122449,-14.6122448979592,0
42.4124999999998,392.65306122449,-14.6122448979592,0
42.4937499999998,387.755102040816,-15.3469387755102,-9.04238618524306
42.5749999999998,382.857142857143,-15.3469387755102,0
42.6562499999998,373.061224489796,-15.3469387755102,0
42.7374999999998,373.061224489796,-15.3469387755102,0
42.8187499999998,368.163265306122,-15.3469387755102,0
42.8999999999998,368.163265306122,-15.7142857142857,-4.52119309262153
42.9812499999998,363.265306122449,-15.7142857142857,0
43.0624999999998,363.265306122449,-15.3469387755102,4.52119309262153
43.1437499999998,358.367346938776,-15.3469387755102,0
43.2249999999998,358.367346938776,-16.0816326530612,-9.04238618524306
43.3062499999998,353.469387755102,-15.3469387755102,9.04238618524306
43.3874999999998,348.571428571428,-15.3469387755102,0
